Qaz321!@,Account,Status
11/12/2022 23:37:19,Pinky_MALAYSIA40,Group Joiner - 'Pinky_MALAYSIA40' - Executing using 'https://www.facebook.com/groups/619487189661079'
11/12/2022 23:37:19,Pinky_MALAYSIA45,Comment&Like - Error executing for the 'Pinky_MALAYSIA45' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/669531141125476
11/12/2022 23:37:24,Pinky_MALAYSIA10,Comment&Like - Error executing for the 'Pinky_MALAYSIA10' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/5480564762061522/
11/12/2022 23:37:28,Pinky_MALAYSIA13,Comment&Like - Error executing for the 'Pinky_MALAYSIA13' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/492319909620920
11/12/2022 23:37:56,Pinky_MALAYSIA16,Comment&Like - Error executing for the 'Pinky_MALAYSIA16' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/3070737906558681
11/12/2022 23:37:56,Pinky_MALAYSIA40,Group Joiner - Error executing for the 'Pinky_MALAYSIA40' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/619487189661079
11/12/2022 23:38:35,Pinky_MALAYSIA17,Comment&Like - Error executing for the 'Pinky_MALAYSIA17' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/624827702618032/
11/12/2022 23:38:38,Pinky_MALAYSIA69,Comment&Like - 'Pinky_MALAYSIA69' - Liking by using https://www.facebook.com/groups/651468046494962/
11/12/2022 23:38:42,Pinky_MALAYSIA45,Comment&Like - Error executing for the 'Pinky_MALAYSIA45' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/1145357409405618
11/12/2022 23:39:04,Pinky_MALAYSIA13,Comment&Like - Error executing for the 'Pinky_MALAYSIA13' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/478072124277063/
11/12/2022 23:39:12,Pinky_MALAYSIA10,Comment&Like - Error executing for the 'Pinky_MALAYSIA10' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/3070737906558681
11/12/2022 23:39:13,Pinky_MALAYSIA69,Comment&Like - Error executing for the 'Pinky_MALAYSIA69' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/651468046494962/
11/12/2022 23:39:18,Pinky_MALAYSIA61,Comment&Like - Error executing for the 'Pinky_MALAYSIA61' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/471878828235426
11/12/2022 23:40:05,Pinky_MALAYSIA45,Comment&Like - Error executing for the 'Pinky_MALAYSIA45' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/1145357409405618
11/12/2022 23:40:12,Pinky_MALAYSIA41,Comment&Like - 'Pinky_MALAYSIA41' - Liking by using https://www.facebook.com/groups/3070737906558681
11/12/2022 23:40:16,Pinky_MALAYSIA16,Comment&Like - Error executing for the 'Pinky_MALAYSIA16' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/3070737906558681
11/12/2022 23:40:28,Pinky_MALAYSIA10,Comment&Like - Error executing for the 'Pinky_MALAYSIA10' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/492319909620920
11/12/2022 23:40:35,Pinky_MALAYSIA61,Comment&Like - Error executing for the 'Pinky_MALAYSIA61' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/471878828235426
11/12/2022 23:40:36,Pinky_MALAYSIA4,Comment&Like - 'Pinky_MALAYSIA4' - Liking by using https://www.facebook.com/groups/553820536427516/
11/12/2022 23:41:12,Pinky_MALAYSIA4,Comment&Like - Error executing for the 'Pinky_MALAYSIA4' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/553820536427516/
11/12/2022 23:41:20,Pinky_MALAYSIA45,Comment&Like - Error executing for the 'Pinky_MALAYSIA45' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/5480564762061522/
11/12/2022 23:41:30,Pinky_MALAYSIA16,Comment&Like - Error executing for the 'Pinky_MALAYSIA16' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/449196020632208/
11/12/2022 23:41:30,Pinky_MALAYSIA41,Comment&Like - Error executing for the 'Pinky_MALAYSIA41' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/3070737906558681
11/12/2022 23:42:13,Pinky_MALAYSIA70,Comment&Like - 'Pinky_MALAYSIA70' - Liking by using https://www.facebook.com/groups/416063824057495
11/12/2022 23:42:42,Pinky_MALAYSIA16,Comment&Like - Error executing for the 'Pinky_MALAYSIA16' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/431887672302308
11/12/2022 23:42:48,Pinky_MALAYSIA41,Comment&Like - Error executing for the 'Pinky_MALAYSIA41' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/1145357409405618
11/12/2022 23:42:50,Pinky_MALAYSIA70,Comment&Like - Error executing for the 'Pinky_MALAYSIA70' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/416063824057495
11/12/2022 23:44:07,Pinky_MALAYSIA41,Comment&Like - Error executing for the 'Pinky_MALAYSIA41' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/478072124277063/
11/12/2022 23:45:21,Pinky_MALAYSIA41,Comment&Like - Error executing for the 'Pinky_MALAYSIA41' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/3070737906558681
11/12/2022 23:46:46,Pinky_MALAYSIA5,Comment&Like - 'Pinky_MALAYSIA5' - Liking by using https://www.facebook.com/groups/511640393799618/
11/12/2022 23:47:58,Pinky_MALAYSIA5,Comment&Like - Error executing for the 'Pinky_MALAYSIA5' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/511640393799618/
11/12/2022 23:49:09,Pinky_MALAYSIA5,Comment&Like - Error executing for the 'Pinky_MALAYSIA5' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/3070737906558681
11/12/2022 23:50:24,Pinky_MALAYSIA5,Comment&Like - Error executing for the 'Pinky_MALAYSIA5' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/478072124277063/
11/12/2022 23:50:27,Pinky_MALAYSIA6,Group Joiner - 'Pinky_MALAYSIA6' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/12/2022 23:51:05,Pinky_MALAYSIA6,Group Joiner - Error executing for the 'Pinky_MALAYSIA6' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/12/2022 23:51:34,Pinky_MALAYSIA5,Comment&Like - Error executing for the 'Pinky_MALAYSIA5' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/553820536427516/
11/12/2022 23:54:24,Pinky_MALAYSIA4,Group Joiner - 'Pinky_MALAYSIA4' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/12/2022 23:54:59,Pinky_MALAYSIA4,Group Joiner - Error executing for the 'Pinky_MALAYSIA4' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/12/2022 23:55:24,Pinky_MALAYSIA19,Group Joiner - 'Pinky_MALAYSIA19' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/12/2022 23:55:33,Pinky_MALAYSIA30,Comment&Like - 'Pinky_MALAYSIA30' - Liking by using https://www.facebook.com/groups/5106606936106939/
11/12/2022 23:56:00,Pinky_MALAYSIA19,Group Joiner - Error executing for the 'Pinky_MALAYSIA19' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/12/2022 23:56:47,Pinky_MALAYSIA30,Comment&Like - Error executing for the 'Pinky_MALAYSIA30' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/5106606936106939/
11/12/2022 23:57:34,Pinky_MALAYSIA69,Group Joiner - 'Pinky_MALAYSIA69' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/12/2022 23:58:01,Pinky_MALAYSIA30,Comment&Like - Error executing for the 'Pinky_MALAYSIA30' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/553820536427516/
11/12/2022 23:58:11,Pinky_MALAYSIA69,Group Joiner - Error executing for the 'Pinky_MALAYSIA69' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
11/12/2022 23:59:05,Pinky_MALAYSIA59,Comment&Like - 'Pinky_MALAYSIA59' - Liking by using https://www.facebook.com/groups/708144980707745
11/12/2022 23:59:20,Pinky_MALAYSIA30,Comment&Like - Error executing for the 'Pinky_MALAYSIA30' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/1487781145028710
11/13/2022 00:00:00,Pinky_MALAYSIA54,Comment&Like - 'Pinky_MALAYSIA54' - Liking by using https://www.facebook.com/groups/3344076859208187/
11/13/2022 00:00:00,Pinky_MALAYSIA3,Comment&Like - 'Pinky_MALAYSIA3' - Liking by using https://www.facebook.com/groups/624827702618032/
11/13/2022 00:00:00,Pinky_MALAYSIA49,Comment&Like - 'Pinky_MALAYSIA49' - Liking by using https://www.facebook.com/groups/624827702618032/
11/13/2022 00:00:22,Pinky_MALAYSIA59,Comment&Like - Error executing for the 'Pinky_MALAYSIA59' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/708144980707745
11/13/2022 00:00:24,Pinky_MALAYSIA51,Comment&Like - 'Pinky_MALAYSIA51' - Liking by using https://www.facebook.com/groups/449196020632208/
11/13/2022 00:00:40,Pinky_MALAYSIA30,Comment&Like - Error executing for the 'Pinky_MALAYSIA30' account. : code  66  - no valid post found URL: https://www.facebook.com/groups/471878828235426
11/13/2022 00:00:42,Pinky_MALAYSIA31,Comment&Like - 'Pinky_MALAYSIA31' - Liking by using https://www.facebook.com/groups/605843741270804
11/13/2022 00:01:36,Pinky_MALAYSIA54,Comment&Like - Pinky_MALAYSIA54 - Finished operation
11/13/2022 00:01:37,Pinky_MALAYSIA44,Comment&Like - 'Pinky_MALAYSIA44' - Liking by using https://www.facebook.com/groups/513992560177139/
11/13/2022 00:01:38,Pinky_MALAYSIA3,Comment&Like - Pinky_MALAYSIA3 - Finished operation
11/13/2022 00:01:40,Pinky_MALAYSIA1,Comment&Like - 'Pinky_MALAYSIA1' - Liking by using https://www.facebook.com/groups/460183919270756/
11/13/2022 00:01:44,Pinky_MALAYSIA49,Comment&Like - Pinky_MALAYSIA49 - Finished operation
11/13/2022 00:01:46,Pinky_MALAYSIA35,Comment&Like - 'Pinky_MALAYSIA35' - Liking by using https://www.facebook.com/groups/553820536427516/
11/13/2022 00:02:06,Pinky_MALAYSIA51,Comment&Like - Pinky_MALAYSIA51 - Finished operation
11/13/2022 00:02:07,Pinky_MALAYSIA52,Comment&Like - 'Pinky_MALAYSIA52' - Liking by using https://www.facebook.com/groups/619487189661079/
11/13/2022 00:02:28,Pinky_MALAYSIA31,Comment&Like - Pinky_MALAYSIA31 - Finished operation
11/13/2022 00:02:28,Pinky_MALAYSIA66,Comment&Like - 'Pinky_MALAYSIA66' - Liking by using https://www.facebook.com/groups/460183919270756/
11/13/2022 00:03:06,Pinky_MALAYSIA44,Comment&Like - Pinky_MALAYSIA44 - Finished operation
11/13/2022 00:03:08,Pinky_MALAYSIA57,Comment&Like - 'Pinky_MALAYSIA57' - Liking by using https://www.facebook.com/groups/833087687822674/
11/13/2022 00:03:12,Pinky_MALAYSIA1,Comment&Like - Pinky_MALAYSIA1 - Finished operation
11/13/2022 00:03:14,Pinky_MALAYSIA58,Comment&Like - 'Pinky_MALAYSIA58' - Liking by using https://www.facebook.com/groups/837593584260802/
11/13/2022 00:03:28,Pinky_MALAYSIA35,Comment&Like - Pinky_MALAYSIA35 - Finished operation
11/13/2022 00:03:29,Pinky_MALAYSIA21,Comment&Like - 'Pinky_MALAYSIA21' - Liking by using https://www.facebook.com/groups/416063824057495
11/13/2022 00:03:48,Pinky_MALAYSIA52,Comment&Like - Pinky_MALAYSIA52 - Finished operation
11/13/2022 00:03:50,Pinky_MALAYSIA56,Comment&Like - 'Pinky_MALAYSIA56' - Liking by using https://www.facebook.com/groups/1431949353999966
11/13/2022 00:04:07,Pinky_MALAYSIA66,Comment&Like - Pinky_MALAYSIA66 - Finished operation
11/13/2022 00:04:09,Pinky_MALAYSIA25,Comment&Like - 'Pinky_MALAYSIA25' - Liking by using https://www.facebook.com/groups/627810285725361
11/13/2022 00:04:38,Pinky_MALAYSIA58,Comment&Like - Pinky_MALAYSIA58 - Finished operation
11/13/2022 00:04:39,Pinky_MALAYSIA55,Comment&Like - 'Pinky_MALAYSIA55' - Liking by using https://www.facebook.com/groups/833087687822674/
11/13/2022 00:04:39,Pinky_MALAYSIA57,Comment&Like - Pinky_MALAYSIA57 - Finished operation
11/13/2022 00:04:42,Pinky_MALAYSIA18,Comment&Like - 'Pinky_MALAYSIA18' - Liking by using https://www.facebook.com/groups/708144980707745
11/13/2022 00:05:08,Pinky_MALAYSIA21,Comment&Like - Pinky_MALAYSIA21 - Finished operation
11/13/2022 00:05:09,Pinky_MALAYSIA50,Comment&Like - 'Pinky_MALAYSIA50' - Liking by using https://www.facebook.com/groups/1145357409405618
11/13/2022 00:05:26,Pinky_MALAYSIA56,Comment&Like - Pinky_MALAYSIA56 - Finished operation
11/13/2022 00:05:27,Pinky_MALAYSIA24,Comment&Like - 'Pinky_MALAYSIA24' - Liking by using https://www.facebook.com/groups/449196020632208/
11/13/2022 00:05:59,Pinky_MALAYSIA25,Comment&Like - Pinky_MALAYSIA25 - Finished operation
11/13/2022 00:06:01,Pinky_MALAYSIA34,Group Joiner - 'Pinky_MALAYSIA34' - Executing using 'https://www.facebook.com/groups/429397949131253'
11/13/2022 00:06:02,Pinky_MALAYSIA18,Comment&Like - Pinky_MALAYSIA18 - Finished operation
11/13/2022 00:06:04,Pinky_MALAYSIA28,Comment&Like - 'Pinky_MALAYSIA28' - Liking by using https://www.facebook.com/groups/605843741270804
11/13/2022 00:06:07,Pinky_MALAYSIA55,Comment&Like - Pinky_MALAYSIA55 - Finished operation
11/13/2022 00:06:10,Pinky_MALAYSIA60,Comment&Like - 'Pinky_MALAYSIA60' - Liking by using https://www.facebook.com/groups/460183919270756/
11/13/2022 00:06:44,Pinky_MALAYSIA34,Group Joiner - Pinky_MALAYSIA34 - Finished operation
11/13/2022 00:06:46,Pinky_MALAYSIA37,Comment&Like - 'Pinky_MALAYSIA37' - Liking by using https://www.facebook.com/groups/1487781145028710
11/13/2022 00:06:47,Pinky_MALAYSIA50,Comment&Like - Pinky_MALAYSIA50 - Finished operation
11/13/2022 00:06:49,Pinky_MALAYSIA47,Comment&Like - 'Pinky_MALAYSIA47' - Liking by using https://www.facebook.com/groups/1316600345817111/
11/13/2022 00:07:01,Pinky_MALAYSIA24,Comment&Like - Pinky_MALAYSIA24 - Finished operation
11/13/2022 00:07:01,Pinky_MALAYSIA25,Group Joiner - 'Pinky_MALAYSIA25' - Executing using 'https://www.facebook.com/groups/1316600345817111'
11/13/2022 00:07:38,Pinky_MALAYSIA28,Comment&Like - Pinky_MALAYSIA28 - Finished operation
11/13/2022 00:07:41,Pinky_MALAYSIA53,Comment&Like - 'Pinky_MALAYSIA53' - Liking by using https://www.facebook.com/groups/534733661727844
11/13/2022 00:07:48,Pinky_MALAYSIA60,Comment&Like - Pinky_MALAYSIA60 - Finished operation
11/13/2022 00:07:50,Pinky_MALAYSIA68,Comment&Like - 'Pinky_MALAYSIA68' - Liking by using https://www.facebook.com/groups/553820536427516/
11/13/2022 00:07:57,Pinky_MALAYSIA25,Group Joiner - Pinky_MALAYSIA25 - Finished operation
11/13/2022 00:07:59,Pinky_MALAYSIA43,Comment&Like - 'Pinky_MALAYSIA43' - Liking by using https://www.facebook.com/groups/534733661727844
11/13/2022 00:08:11,Pinky_MALAYSIA37,Comment&Like - Pinky_MALAYSIA37 - Finished operation
11/13/2022 00:08:14,Pinky_MALAYSIA40,Group Joiner - 'Pinky_MALAYSIA40' - Executing using 'https://www.facebook.com/groups/619487189661079'
11/13/2022 00:08:17,Pinky_MALAYSIA47,Comment&Like - Pinky_MALAYSIA47 - Finished operation
11/13/2022 00:08:17,Pinky_MALAYSIA20,Comment&Like - 'Pinky_MALAYSIA20' - Liking by using https://www.facebook.com/groups/416063824057495
11/13/2022 00:09:00,Pinky_MALAYSIA40,Group Joiner - Error executing for the 'Pinky_MALAYSIA40' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/619487189661079
11/13/2022 00:09:03,Pinky_MALAYSIA2,Comment&Like - 'Pinky_MALAYSIA2' - Liking by using https://www.facebook.com/groups/697827292063612/
11/13/2022 00:09:20,Pinky_MALAYSIA43,Comment&Like - Pinky_MALAYSIA43 - Finished operation
11/13/2022 00:09:21,Pinky_MALAYSIA38,Comment&Like - 'Pinky_MALAYSIA38' - Liking by using https://www.facebook.com/groups/478072124277063/
11/13/2022 00:09:22,Pinky_MALAYSIA53,Comment&Like - Pinky_MALAYSIA53 - Finished operation
11/13/2022 00:09:24,Pinky_MALAYSIA70,Group Joiner - 'Pinky_MALAYSIA70' - Executing using 'https://www.facebook.com/groups/460183919270756'
11/13/2022 00:09:25,Pinky_MALAYSIA68,Comment&Like - Pinky_MALAYSIA68 - Finished operation
11/13/2022 00:09:27,Pinky_MALAYSIA42,Comment&Like - 'Pinky_MALAYSIA42' - Liking by using https://www.facebook.com/groups/619487189661079/
11/13/2022 00:10:01,Pinky_MALAYSIA20,Comment&Like - Pinky_MALAYSIA20 - Finished operation
11/13/2022 00:10:03,Pinky_MALAYSIA29,Comment&Like - 'Pinky_MALAYSIA29' - Liking by using https://www.facebook.com/groups/619487189661079/
11/13/2022 00:10:20,Pinky_MALAYSIA70,Group Joiner - Error executing for the 'Pinky_MALAYSIA70' account. : code  202  - .jewelButton not present => incorrect Facebook page. URL: https://www.facebook.com/groups/460183919270756
